Location,latitude,longitude
Anywhere,-14.1601396,33.8624178
"Rensselaer, NY",42.7091389,-73.5107732
"Shrewsbury, MA",42.2960187,-71.71351
"Somerville, MA",42.3875968,-71.0994968
"New York, NY",40.7127281,-74.0060152
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Denver, CO",39.7392364,-104.984862
United States,39.7837304,-100.445882
United States (+1 other),37.619695,-82.724786
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Aurora, CO",39.7405111,-104.830994
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Centennial, CO",39.579155,-104.8769227
"Denver, CO",39.7392364,-104.984862
"Pojoaque, NM",35.8924665,-106.00686128428235
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Greenwood Village, CO",39.6172101,-104.950814
"Aurora, CO",39.7405111,-104.830994
"Lake Mary, FL",28.7562749,-81.322093
"Oldsmar, FL (+7 others)",,
"Tampa, FL",27.9477595,-82.458444
Florida,27.7567667,-81.4639835
"Tampa, FL",27.9477595,-82.458444
"Orlando, FL",28.5421109,-81.3790304
"Oviedo, FL",28.6702526,-81.2084941
"Tallahassee, FL",30.4380832,-84.2809332
"Orlando, FL",28.5421109,-81.3790304
Florida,27.7567667,-81.4639835
Anywhere,-14.1601396,33.8624178
"Rock Springs, WY",41.5860557,-109.2194544
"Denver, CO",39.7392364,-104.984862
"Colorado Springs, CO",38.8339578,-104.825348
United States (+5 others),34.3854827,-119.48534902763629
Anywhere,-14.1601396,33.8624178
"Boulder, CO",40.0149856,-105.270545
"Broomfield, CO",39.9403995,-105.05208
"Lone Tree, CO",39.5364152,-104.9041528
"Cheyenne, WY",41.139981,-104.820246
"Allentown, PA",40.6022059,-75.4712794
"Albany, NY",42.6511674,-73.754968
"Bridgewater, NJ",40.5598127,-74.5517146
"Jersey City, NJ",40.7215682,-74.047455
"Stamford, CT",41.0534302,-73.5387341
"Ewing Township, NJ",40.259987,-74.7909216
"Albany, NY",42.6511674,-73.754968
"Whitehouse Station, NJ",40.61538,-74.7704409
"Providence, RI",41.8239891,-71.4128343
"Jersey City, NJ",40.7215682,-74.047455
"Harrisburg, PA",40.2663107,-76.8861122
"Piscataway, NJ",40.5462553,-74.4660408
"Lebanon, NH",43.643032,-72.251587
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Glen Mills, PA",39.919698,-75.4904323
"Burlington, NJ",39.9325409,-74.7226665
"Hoboken, NJ",40.7433066,-74.0323752
"Budd Lake, NJ",40.8738399,-74.73831639438366
"Wallingford, CT",41.4570418,-72.8231552
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
"Englewood, CO",39.6482059,-104.9879641
"Denver, CO",39.7392364,-104.984862
Anywhere,-14.1601396,33.8624178
"Littleton, CO",39.613321,-105.016649
"Denver, CO",39.7392364,-104.984862
"Aurora, CO",39.7405111,-104.830994
Anywhere,-14.1601396,33.8624178
"Greenwood Village, CO",39.6172101,-104.950814
"Camden, NJ",39.9448402,-75.1198911
"Feasterville-Trevose, PA",40.1484058,-74.9934733
"North Wales, PA",40.2109404,-75.2782317
"Bethlehem, PA",40.6178915,-75.3786521
"Mt Laurel Township, NJ",39.934002,-74.8909988
"Elkins Park, PA",40.0770553,-75.1268413
New Jersey,40.0757384,-74.4041622
"Longport, NJ",39.3142827,-74.5248756
"Princeton, NJ",40.3496953,-74.6597376
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
,46.3144754,11.0480288
"New York, NY",40.7127281,-74.0060152
"Bronx, NY",40.8466508,-73.8785937
"Franklin, TN",35.925206,-86.8689419
"Nashville, TN",36.1622767,-86.7742984
"University, MS",34.3653692,-89.5350279
"Nashville, TN (+3 others)",,
"Nashville, TN",36.1622767,-86.7742984
"Brentwood, TN",36.0325687,-86.7825235
"Water Valley, MS",34.1514989,-89.6314736
"Nashville, TN",36.1622767,-86.7742984
"Nashville, TN",36.1622767,-86.7742984
"Nashville, TN",36.1622767,-86.7742984
"Orange, CT",41.2784304,-73.0256609
Anywhere,-14.1601396,33.8624178
"New City, NY",41.1469917,-73.9902998
"Newark, NJ",40.735657,-74.1723667
"Hoboken, NJ",40.7433066,-74.0323752
"New York, NY",40.7127281,-74.0060152
"Norwalk, CT",41.1175966,-73.4078968
"Parsippany-Troy Hills, NJ",40.8646542,-74.4157768
"Worcester, MA",42.2625621,-71.8018877
"Albany, NY",42.6511674,-73.754968
"New York, NY",40.7127281,-74.0060152
"McLean, VA",38.9342888,-77.1776327
"Kingston, NY",41.9287812,-74.0023702
"Malvern, PA",40.036202,-75.5138959
"Hamden, CT",41.3959302,-72.8968574
"New York, NY",40.7127281,-74.0060152
"King of Prussia, PA (+1 other)",,
California,36.7014631,-118.755997
"Irvine, CA",33.6856969,-117.825981
"Pomona, CA",34.0553813,-117.7517496
"Irvine, CA",33.6856969,-117.825981
"Camarillo, CA",34.2176371,-119.0383541
"Foothill Ranch, California",33.6837644,-117.662249
"Victorville, CA",34.5361067,-117.2911565
"Claremont, CA",34.0966764,-117.7197785
"Riverside, CA",33.9824949,-117.374238
Maine,45.709097,-68.8590201
"New York, NY",40.7127281,-74.0060152
"Newark, NJ",40.735657,-74.1723667
"Queens, NY",40.6515585,-73.79267536317502
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Selah, WA",46.6540065,-120.530272
"Portland, OR",45.5202471,-122.674194
"Edmonds, WA",47.8105738,-122.3774952
"Bellevue, WA",47.6144219,-122.192337
"Beaverton, OR",45.4871723,-122.80378
"Seattle, WA",47.6038321,-122.330062
"Kennewick, WA",46.2087066,-119.119919
"Maple Valley, WA",47.3664231,-122.0437127
"Oregon City, OR",45.3573429,-122.606758
"Boring, OR",45.432664,-122.3695057
United States,39.7837304,-100.445882
"Colorado Springs, CO",38.8339578,-104.825348
Anywhere,-14.1601396,33.8624178
"Englewood, CO",39.6482059,-104.9879641
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Colorado,38.7251776,-105.607716
"Trenton, NJ",40.2203074,-74.7659
"Philadelphia, PA",39.9527237,-75.1635262
"Mahwah, NJ",41.0887072,-74.1437552
"Nicholson, PA",41.6261882,-75.78047
"Hartford, CT",41.764582,-72.6908547
"Burlington, VT",44.4761601,-73.212906
"Albany, NY",42.6511674,-73.754968
"Valley Forge, PA",40.0970507,-75.4696358
"Pennington, NJ",40.3281213,-74.7909992
"Verona, NY",43.138322,-75.570831
California,36.7014631,-118.755997
"Ontario, CA",50.000678,-86.000977
"Las Vegas, NV",36.1672559,-115.148516
"Las Vegas, NV",36.1672559,-115.148516
"Rancho Cucamonga, CA",34.1033192,-117.575173
"Oxnard, CA",34.1976308,-119.180381
"Port Hueneme, CA",34.1477558,-119.1951559
"San Luis Obispo, CA",35.3540209,-120.375716
"Paramount, CA",33.898917,-118.171005
"Fountain Valley, CA",33.7038145,-117.9627349
"Edgewater Park, NJ",40.0681666,-74.9007218
"Washington, DC",38.8950368,-77.0365427
"Silver Spring, MD",38.9959461,-77.0276231
"Beaufort, NC",35.469331,-76.8927522
"Washington, DC",38.8950368,-77.0365427
"McLean, VA",38.93668525,-77.1858430261388
"Washington, DC",38.8950368,-77.0365427
"Charlotte, NC",35.2272086,-80.8430827
"Burnsville, NC",35.9172243,-82.2996695
"Towson, MD",39.396459050000004,-76.61481481790992
"Portland, OR",45.5202471,-122.674194
"Seattle, WA",47.6038321,-122.330062
"Kelso, WA",46.1421249,-122.905299
"Donald, OR",45.2222599,-122.841394
"Portland, OR",45.5202471,-122.674194
"Beaverton, OR",45.4871723,-122.80378
"Lynnwood, WA",47.8278656,-122.3053932
"Brush Prairie, WA",45.732839,-122.5433169004601
"Battle Ground, WA",45.7813532,-122.5337433
"Beaverton, OR",45.4871723,-122.80378
Virginia,37.1232245,-78.4927721
"Richmond, VA",37.5385087,-77.43428
"Washington, DC",38.8950368,-77.0365427
"McLean, VA",38.93668525,-77.1858430261388
"Bethesda, MD",38.9846816,-77.0942447
Anywhere,-14.1601396,33.8624178
"Columbia, SC",34.0003117,-81.0331309
"Bethesda, MD",38.9846816,-77.0942447
"Fort Valley, GA",32.5537585,-83.8874084
"High Point, NC",35.9556924,-80.0053176
"Warner Robins, GA",32.6200973,-83.606568
"Monroe, GA",33.0142344,-83.9044159
"Cincinnati, OH",39.1014537,-84.5124602
"Huntington, WV",38.4192496,-82.445154
"Duluth, GA",34.0028569,-84.1441046
"East Point, GA",33.6795531,-84.4393724
"Fayetteville, GA",33.4487257,-84.4549262
"Cincinnati, OH",39.1014537,-84.5124602
"Spring Valley, CA",32.7295705,-116.96688951775884
Anywhere,-14.1601396,33.8624178
"Lompoc, CA",34.6391501,-120.4579009
"Calexico, CA",32.6668134,-115.4963754
"Fresno, CA",36.7394421,-119.78483
"Clovis, CA",36.8252277,-119.7029194
"La Mesa, CA",32.7678288,-117.0230839
"Denver, CO (+27 others)",,
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
Colorado (+1 other),39.84694587182326,-104.67768876079333
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Irving, TX",32.8295183,-96.9442177
"Grand Prairie, TX",32.7459645,-96.9977846
"Dallas, TX",32.7762719,-96.7968559
"Fort Worth, TX",32.753177,-97.3327459
"Dallas, TX",32.7762719,-96.7968559
"Fort Worth, TX",32.753177,-97.3327459
"Arlington, TX",32.7355816,-97.1071186
"Irving, TX",32.8295183,-96.9442177
"Dallas, TX",32.7762719,-96.7968559
"Hoboken, NJ",40.7433066,-74.0323752
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY (+3 others)",,
"New York, NY",40.7127281,-74.0060152
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Santa Clarita, CA",34.4127963,-118.5538088
"Goleta, CA",34.4358295,-119.8276389
"Los Angeles, CA (+1 other)",,
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA",34.0536909,-118.242766
"Los Angeles, CA (+2 others)",,
"McLean, VA",38.93668525,-77.1858430261388
"Washington, DC",38.8950368,-77.0365427
"Reston, VA",38.953055899999995,-77.35021396591173
"Herndon, VA",38.9695316,-77.3859479
"McLean, VA",38.93668525,-77.1858430261388
,46.3144754,11.0480288
"Arlington, VA",38.8769326,-77.0893094
"McLean, VA",38.93668525,-77.1858430261388
"McLean, VA (+1 other)",,
"New York, NY",40.7127281,-74.0060152
"Harrisburg, PA (+27 others)",,
"Wilmington, DE",39.7459468,-75.546589
"New York, NY",40.7127281,-74.0060152
"Newark, DE",39.6828358,-75.7515682
"New York, NY (+2 others)",,
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Irving, TX",32.8295183,-96.9442177
"Frisco, TX",33.1505998,-96.8238183
"Highland Park, TX",32.8334607,-96.7919454
"Dallas, TX",32.7762719,-96.7968559
"The Colony, TX",33.0890094,-96.8863922
"Irving, TX",32.8295183,-96.9442177
"Richardson, TX",32.9481789,-96.7297206
"Dallas, TX",32.7762719,-96.7968559
"Plano, TX",33.0136764,-96.6925096
"Irving, TX",32.8295183,-96.9442177
"New York, NY",40.7127281,-74.0060152
"Leonia, NJ",40.8617353,-73.9880495
"New York, NY",40.7127281,-74.0060152
"Ridgefield, CT",41.2814842,-73.4981792
"Roseland, NJ (+1 other)",,
"New York, NY (+3 others)",,
"Weehawken, NJ",40.7695457,-74.0204177
"Secaucus, NJ",40.7899291,-74.0566735
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Hartford, CT",41.764582,-72.6908547
Massachusetts,42.3788774,-72.032366
Anywhere,-14.1601396,33.8624178
"Hadley, MA (+2 others)",,
"Hartford, CT",41.764582,-72.6908547
"Northborough, MA",42.3196015,-71.6422408
"Boston, MA",42.3554334,-71.060511
"Stamford, CT",41.0534302,-73.5387341
"Burlington, VT",44.4761601,-73.212906
"Elmsford, NY",41.0550969,-73.8201338
United States,39.7837304,-100.445882
"Colorado Springs, CO",38.8339578,-104.825348
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
"Broomfield, CO",39.9403995,-105.05208
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Aurora, CO",39.7405111,-104.830994
"Broomfield, CO",39.9403995,-105.05208
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
"Glendale, CO",39.7048155,-104.933508
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"San Diego, CA",32.7174202,-117.162772
Anywhere,-14.1601396,33.8624178
"Los Angeles, CA",34.0536909,-118.242766
"Solana Beach, CA",32.9905597,-117.269131
"San Diego, CA",32.7174202,-117.162772
"Irvine, CA",33.6856969,-117.825981
"San Diego, CA",32.7174202,-117.162772
"Irvine, CA",33.6856969,-117.825981
"Irvine, CA",33.6856969,-117.825981
"San Diego, CA",32.7174202,-117.162772
"Hartford, CT",41.764582,-72.6908547
"Bernards, NJ",40.676207,-74.56335484708535
"New York, NY",40.7127281,-74.0060152
"Bridgewater, NJ",40.5598127,-74.5517146
"New York, NY",40.7127281,-74.0060152
"Albany, NY",42.6511674,-73.754968
"Albany, NY",42.6511674,-73.754968
"Mt Laurel Township, NJ (+1 other)",,
"Malvern, PA",40.036202,-75.5138959
"New York, NY",40.7127281,-74.0060152
"Englewood, CO",39.6482059,-104.9879641
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
"Glendale, CO",39.7048155,-104.933508
"Santa Barbara, CA",34.4221319,-119.702667
"San Diego, CA",32.7174202,-117.162772
"Lemon Grove, CA",32.7425516,-117.0314172
"West Hollywood, CA",34.0923014,-118.3692894
"Garden Grove, CA",33.7746292,-117.9463717
"San Diego, CA",32.7174202,-117.162772
"Thousand Oaks, CA",34.1705609,-118.8375937
"Glendale, CA",34.1469416,-118.2478471
"California City, CA",35.125801,-117.9859038
"Tempe, AZ",33.4255117,-111.940016
"Phoenix, AZ",33.4484367,-112.074141
"Orlando, FL",28.5421109,-81.3790304
"Somerville, MA",42.3875968,-71.0994968
"Woonsocket, RI",42.0028761,-71.5147839
"Seattle, WA",47.6038321,-122.330062
"San Francisco, CA",37.7792588,-122.4193286
"McLean, VA",38.9342888,-77.1776327
"Colorado Springs, CO",38.8339578,-104.825348
Anywhere,-14.1601396,33.8624178
"Frisco, TX",33.1505998,-96.8238183
"Boston, MA",42.3554334,-71.060511
"Denver, CO",39.7392364,-104.984862
"Lincolnwood, IL",42.0055985,-87.735572
"Bismarck, ND",46.808327,-100.783739
"Mountain View, CA",37.3893889,-122.0832101
"Sunnyvale, CA",37.3688301,-122.036349
"Manchester, MO",38.5925305,-90.5107453
"Dallas, TX",32.7762719,-96.7968559
"Tysons, VA",38.918592,-77.2314723
"Augusta, ME",44.3169922,-69.7734278
"Salt Lake City, UT",40.7596198,-111.886797
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Houston, TX (+6 others)",,
"Norwood Young America, MN",44.7735732,-93.9216348
"Burleson, TX",30.4764878,-96.6353488
"Johnson, AR",35.5600697,-93.4550108
"Bedford, TX",32.844017,-97.1430671
"Lebanon, TN",36.2079779,-86.2910945
"Milpitas, CA",37.4332273,-121.8989248
North Carolina,35.6729639,-79.0392919
"New York, NY",40.7127281,-74.0060152
"Holmdel, NJ",40.3451095,-74.1840322
"Indianapolis, IN",39.7683331,-86.1583502
"Cincinnati, OH",39.1014537,-84.5124602
Kansas,38.27312,-98.5821872
"Lehi, UT",40.3881114,-111.8486019
"Greer, SC",34.9381361,-82.2272119
Anywhere,-14.1601396,33.8624178
"Suffolk, VA",36.7281341,-76.5834683
"Patuxent River, MD",38.8142728,-76.7117773
"Tampa, FL",27.9477595,-82.458444
"Wichita, KS",37.6922361,-97.3375448
"Londonderry, NH",42.8650869,-71.3739532
"Los Angeles, CA",34.0536909,-118.242766
"Cupertino, CA",37.3228934,-122.0322895
"Dallas, TX",32.7762719,-96.7968559
"Albuquerque, NM (+6 others)",,
"Novato, CA",38.1061979,-122.5681191
"McKinney, TX",33.1976496,-96.6154471
"New York, NY",40.7127281,-74.0060152
"Montpelier, VT",44.2602244,-72.5750364
"Four States, WV",39.4798067,-80.3098077
"Nyack, NY",41.091121,-73.9196794
"Creve Coeur, MO",38.6613007,-90.4423653
"Fort Mill, SC",35.0073697,-80.9450759
"Olney, TX",33.3711244,-98.7566946
"Spokane, WA",47.6571934,-117.42351
,46.3144754,11.0480288
Anywhere,-14.1601396,33.8624178
"Austin, TX (+2 others)",,
"Memphis, TN",35.1460249,-90.0517638
"New York, NY",40.7127281,-74.0060152
"Sunnyvale, CA",37.3688301,-122.036349
"Fresno, CA",36.7394421,-119.78483
Anywhere,-14.1601396,33.8624178
"Sacramento, CA",38.5810606,-121.493895
"El Segundo, CA",33.917028,-118.4156337
"Seattle, WA",47.6038321,-122.330062
"Turner, OR",44.8431766,-122.95287
"Boston, MA",42.3554334,-71.060511
"New Orleans, LA",29.9759983,-90.0782127
"Murrysville, PA",40.4284015,-79.697545
"Texas City, TX",29.396013,-94.9175485
"Redstone Arsenal, AL",34.62975675,-86.65358022758024
"Seattle, WA",47.6038321,-122.330062
"Air Force Academy, CO",38.991238100000004,-104.85883459940119
"Highland Park, TX",32.8334607,-96.7919454
"Jackson, MS",32.2998686,-90.1830408
"Miami, FL",25.7741728,-80.19362
"Grand Prairie, TX",32.7459645,-96.9977846
"Melbourne, FL",28.0785034,-80.6077908
"Charlotte, NC",35.2272086,-80.8430827
"Memphis, TN",35.1460249,-90.0517638
"East Prospect, PA",39.9722766,-76.5202421
"Austin, TX",30.2711286,-97.7436995
"Noel, MO",36.5453535,-94.4854959
"Rensselaer, NY",42.7091389,-73.5107732
"Arden-On-The-Severn, MD",39.0681884,-76.5920168974099
"Des Moines, IA",41.5868654,-93.6249494
"Hillsborough, CA",37.557252,-122.362529
"Pittsburgh, PA",40.4416941,-79.9900861
"Thousand Oaks, CA",34.1705609,-118.8375937
"Ettrick, VA",37.2392117,-77.4273404
"Springfield, IL",39.7990175,-89.6439575
"Seattle, WA",47.6038321,-122.330062
"Carrollton, TX",32.9537349,-96.8902816
"Minneapolis, MN",44.9772995,-93.2654692
"Lackawaxen, PA",41.4819936,-74.985987
"Little Creek, DE",39.167057,-75.4482541
"Advance, NC",35.9412851,-80.4096455
"Roland, AR",34.9006447,-92.4982142
"Dallas, TX",32.7762719,-96.7968559
"Wrightsville, PA",40.0266809,-76.5334387
"Lewisburg, PA",40.9645337,-76.8847639
"Detroit, MI",42.3315509,-83.0466403
"Shippensburg, PA",40.0507198,-77.5205485
"Lake St Louis, MO",38.7850251,-90.7935034
"Hometown, IL",41.731246,-87.7309534
"Dallas, TX",32.7762719,-96.7968559
"Darien, IL",41.7508713,-87.9739593
"Towson, MD",39.396459050000004,-76.61481481790992
"Valley Stream, NY",40.6631362,-73.7056955
"Carver, MA",41.8834363,-70.7625376
"Wilmer, TX",32.5890243,-96.6852724
"Carthage, TX",32.1570412,-94.338114
"Amesbury, MA",42.8579536,-70.9300921
"West Chicago, IL",41.8847507,-88.2039607
"Aubrey, TX",33.31420850000001,-96.97563229497024
"Dover, PA",40.0014489,-76.8473307
"Glen Ellyn, IL",41.8775293,-88.0670118
"La Cañada Flintridge, CA",34.1998302,-118.2005236
"Glendale, CA (+3 others)",,
"West Carson, CA",33.8243814,-118.2929111
"California City, CA",35.125801,-117.9859038
"Los Angeles, CA",34.0536909,-118.242766
"San Diego, CA",32.7174202,-117.162772
"Irvine, CA",33.6856969,-117.825981
Anywhere,-14.1601396,33.8624178
"Mountain View, CA",37.3893889,-122.0832101
"Los Angeles, CA (+173 others)",,
"Chicago, IL",41.8755616,-87.6244212
Anywhere,-14.1601396,33.8624178
"Raritan, NJ",40.567181,-74.634683
"San Francisco, CA",37.7792588,-122.4193286
"Columbia, MD",39.1938429,-76.86460919353361
"Arlington, VA",38.8769326,-77.0893094
"Richardson, TX (+1 other)",,
Anywhere,-14.1601396,33.8624178
"Atlanta, GA",33.7489924,-84.3902644
"Manassas, VA",38.7509488,-77.4752667
"Mequon, WI",43.2219088,-87.9822969
"Fort Worth, TX",32.753177,-97.3327459
"San Diego, CA",32.7174202,-117.162772
"San Francisco, CA",37.7792588,-122.4193286
"Quincy, MA",42.2509914,-71.0037374
"Carson City, NV",39.1663259,-119.7670374
"New York, NY",40.7127281,-74.0060152
"Phoenix, AZ",33.4484367,-112.074141
"Atlanta, GA",33.7489924,-84.3902644
"Reno, NV",39.5261206,-119.8126581
Anywhere,-14.1601396,33.8624178
"Reston, VA (+3 others)",,
"Chicago, IL",41.8755616,-87.6244212
"Arlington, TX",32.7355816,-97.1071186
"Atlanta, GA",33.7489924,-84.3902644
"Carson City, NV",39.1663259,-119.7670374
"Memphis, TN",35.1460249,-90.0517638
Ohio,40.2253569,-82.6881395
Anywhere,-14.1601396,33.8624178
"Charlotte, NC",35.2272086,-80.8430827
"Wilmington, DE",39.7459468,-75.546589
"Chicago, IL",41.8755616,-87.6244212
"Highland Park, TX",32.8334607,-96.7919454
"Kansas City, MO",39.100105,-94.5781416
"California, MO",38.628683,-92.5659635
United States,39.7837304,-100.445882
"Addison, TX",32.960477850000004,-96.8300673063398
"Dallas, TX",32.7762719,-96.7968559
"St. Louis, MO",38.6280278,-90.1910154
"York, PA",39.962493,-76.7276989
"San Francisco, CA",37.7792588,-122.4193286
"Ball Ground, GA",34.3382257,-84.3765714
"Colorado Springs, CO",38.8339578,-104.825348
"Tysons, VA",38.9191272,-77.22296360086021
Anywhere,-14.1601396,33.8624178
"Charlotte, NC",35.2272086,-80.8430827
"Green Bay, WI",44.5126379,-88.0125794
"Leawood, KS",38.966673,-94.6169012
"Amarillo, TX",35.20729,-101.8371192
"Clarkston, GA",33.8095487,-84.2396434
"Burlington, MA",42.5048167,-71.1956111
"Dallas, TX",32.7762719,-96.7968559
"Norfolk, VA",36.8493695,-76.2899539
"Las Vegas, NV",36.1672559,-115.148516
"St. Louis, MO",38.6280278,-90.1910154
"Five Points, NC",35.0176225,-79.34092186481551
"Miramar, FL",25.9873137,-80.2322706
"Memphis, TN",35.1460249,-90.0517638
"Cumming, GA",34.2073196,-84.1401926
"Birmingham, AL",33.5206824,-86.8024326
"Irvine, CA",33.6856969,-117.825981
"Winder, GA",33.9919085,-83.7184368
Anywhere,-14.1601396,33.8624178
"Raritan, NJ",40.567181,-74.634683
Anywhere,-14.1601396,33.8624178
"Atlanta, GA",33.7489924,-84.3902644
"Denver, CO",39.7392364,-104.984862
"Raritan, NJ",40.567181,-74.634683
"Houston, TX",29.7589382,-95.3676974
"Tucson, AZ",32.2228765,-110.974847
"Huntsville, AL",34.729847,-86.5859011
"Philadelphia, PA",39.9527237,-75.1635262
"Pittsburgh, PA",40.4416941,-79.9900861
"Bluffton, SC",32.2371465,-80.8603868
"Ladson, SC",32.9857275,-80.1098123
"Fort Mill, SC",35.0073697,-80.9450759
"Columbia, SC",34.0003117,-81.0331309
"Kiawah Island, SC",32.6082373,-80.0848166
"Columbia, SC",34.0003117,-81.0331309
"Savannah, GA",32.0790074,-81.0921335
"Mt Pleasant, SC",32.7940651,-79.8625851
"Conestee, SC",34.7681744,-82.3498434
"Weehawken, NJ",40.7695457,-74.0204177
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Armonk, NY",41.1264847,-73.7139777
"Hoboken, NJ",40.7433066,-74.0323752
"Camden, NJ",39.9448402,-75.1198911
"Clark, NJ",40.6233995,-74.3148279
"Short Hills, NJ",40.7478786,-74.3254271
"Hartford, CT",41.764582,-72.6908547
"Chicago, IL",41.8755616,-87.6244212
"Glenview, IL",42.0700662,-87.8114044
"Park Ridge, IL",42.0112329,-87.8406031
"West Chicago, IL",41.8847507,-88.2039607
"Bannockburn, IL",42.1933581,-87.8664579
"Chicago, IL",41.8755616,-87.6244212
"Chicago, IL",41.8755616,-87.6244212
"Downers Grove, IL",41.7936822,-88.0102281
"Chicago, IL",41.8755616,-87.6244212
"Chicago, IL",41.8755616,-87.6244212
"Phoenix, AZ",33.4484367,-112.074141
"Phoenix, AZ",33.4484367,-112.074141
"Phoenix, AZ",33.4484367,-112.074141
"Glendale, AZ",33.5386858,-112.185994
"Scottsdale, AZ",33.4942189,-111.926018
Anywhere,-14.1601396,33.8624178
"Scottsdale, AZ",33.4942189,-111.926018
"Sun Lakes, AZ",33.2178895,-111.86717508488505
"Phoenix, AZ",33.4484367,-112.074141
"Phoenix, AZ",33.4484367,-112.074141
"Glastonbury, CT",41.7123218,-72.608146
"New York, NY",40.7127281,-74.0060152
"Parsippany-Troy Hills, NJ",40.8646542,-74.4157768
"Framingham, MA",42.2773177,-71.4165905
"Windsor, CT",41.8525984,-72.6437022
"Boston, MA",42.3554334,-71.060511
"Ridgefield Park, NJ",40.8570442,-74.0215285
"Fort Lee, NJ",40.8509333,-73.9701382
"Port Washington, NY",40.8257072,-73.6958069
"Lansing, MI",42.7338254,-84.5546295
"Grand Rapids, MI",42.9632425,-85.6678639
"Grand Rapids, MI",42.9632425,-85.6678639
"Pleasant Prairie, WI",42.5269718,-87.8544568
"Lansing, MI",42.7338254,-84.5546295
"Chicago, IL",41.8755616,-87.6244212
"Pleasant Prairie, WI",42.5269718,-87.8544568
"Chesaning, MI",43.1847597,-84.1149965
"Auburn Hills, MI",42.6875323,-83.2341028
"Lansing, MI",42.7338254,-84.5546295
"Boston, MA",42.3554334,-71.060511
"New York, NY",40.7127281,-74.0060152
"Jersey City, NJ",40.7215682,-74.047455
"Boston, MA",42.3554334,-71.060511
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"Newark, NJ",40.735657,-74.1723667
"Boston, MA",42.3554334,-71.060511
"Nashville, TN",36.1622767,-86.7742984
"Nashville, TN",36.1622767,-86.7742984
"Atlanta, GA",33.7489924,-84.3902644
"Huntsville, AL",34.729847,-86.5859011
"Nashville, TN",36.1622767,-86.7742984
"Columbus, GA",32.4610708,-84.9880449
"Hendersonville, TN",36.3049177,-86.621443
"Warner Robins, GA",32.6200973,-83.606568
"Tallahassee, FL",30.4380832,-84.2809332
"Savannah, GA",32.0790074,-81.0921335
New Jersey,40.0757384,-74.4041622
"Egg Harbor Township, NJ",39.3820672,-74.6171489
"Lemoyne, PA",40.2412143,-76.894272
"Lititz, PA",40.1571324,-76.307162
"Washington, DC",38.8950368,-77.0365427
